edge,parent,node_i,node_j,rest_length,ligament_width,thickness,axial_stiffness_proxy,bending_stiffness_proxy,compliance_factor,boundary_factor,demand_pct,kind
117,68,46,47,4.618802153517005,1.0719965442688921,1.0,0.9999938365415946,0.9999815097387484,1.0,1.0,33.75026644677717,lattice
118,69,46,64,4.618798691307905,1.0720078613281245,1.0,1.0000051430629116,1.0000154292680885,1.0,1.0,23.594698730294716,lattice
119,70,47,48,4.618802153517009,1.0720078613281245,1.0,1.000004393468797,1.0000131804642989,1.0,1.0,25.442151370874775,lattice
120,71,47,67,4.618800422413426,1.071996544269601,1.0,0.9999942113350051,0.9999826341055414,1.0,1.0,22.672321289567666,lattice
121,72,49,50,4.618802153517005,1.0719965442688906,1.0,0.9999938365415932,0.9999815097387441,1.0,1.0,18.445365884335786,lattice
122,73,49,52,4.618802153517005,1.0719965442688921,1.0,0.9999938365415946,0.9999815097387484,1.0,1.0,24.01578316018047,lattice
123,74,49,70,4.618798691307903,1.0720078613281245,1.0,1.000005143062912,1.0000154292680892,1.0,1.0,24.51160950171314,lattice
124,75,50,211,0.6035479927648686,0.95,1.0,6.781801794327858,311.91429484604487,1.1006965915488953,1.0,34.01866646521399,lattice
125,75,211,212,0.6433011964828428,0.95,1.0,6.362716069353572,257.58918853059373,1.1006965915488953,1.0,33.896685870210796,lattice
126,75,212,213,0.5784093572982245,0.95,1.0,7.076550212491397,354.3763884511893,1.1006965915488953,1.0,33.676995260996165,lattice
127,75,213,214,0.7166913471614963,0.95,1.0,5.711165450101954,186.28342962382294,1.1006965915488953,1.0,33.33688288269971,lattice
128,75,214,215,0.7166913471614967,0.95,1.0,5.711165450101951,186.28342962382263,1.1006965915488953,1.0,32.97086473666035,lattice
129,75,215,216,0.5784093572982245,0.95,1.0,7.076550212491397,354.3763884511893,1.1006965915488953,1.0,32.46091157384783,lattice
130,75,216,217,0.6433011964828399,0.95,1.0,6.3627160693536,257.5891885305972,1.1006965915488953,1.0,31.939336655360574,lattice
131,75,217,53,0.6035479927648711,0.95,1.0,6.781801794327829,311.914294846041,1.1006965915488953,1.0,31.151425345321606,lattice
132,76,51,52,4.618802153517009,1.072007861328128,1.0,1.0000043934688005,1.0000131804643089,1.0,1.0,26.170201387818647,lattice
133,77,53,54,4.618802153517005,1.0719965442688906,1.0,0.9999938365415932,0.9999815097387441,1.0,1.0,24.288359938565062,lattice
134,78,53,69,4.618798691307903,1.0720078613281245,1.0,1.000005143062912,1.0000154292680892,1.0,1.0,23.363985433605492,lattice
135,79,54,218,0.6035479927648686,0.95,1.0,6.781801794327858,311.91429484604487,1.1006965915488953,1.0,34.30078197577047,lattice
136,79,218,219,0.6433011964828428,0.95,1.0,6.362716069353572,257.58918853059373,1.1006965915488953,1.0,34.06750445702844,lattice
